"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-GameTitleComparatorEqual-record1Value","0-GameTitleComparatorEqual-record2Value","0-GameTitleComparatorEqual-record1PreprocessedValue","0-GameTitleComparatorEqual-record2PreprocessedValue","0-GameTitleComparatorEqual-similarity","0-GameTitleComparatorEqual-postproccesedSimilarity","1-GameTitleComparatorJaccard-record1Value","1-GameTitleComparatorJaccard-record2Value","1-GameTitleComparatorJaccard-record1PreprocessedValue","1-GameTitleComparatorJaccard-record2PreprocessedValue","1-GameTitleComparatorJaccard-similarity","1-GameTitleComparatorJaccard-postproccesedSimilarity","2-GameTitleComparatorLevenshtein-record1Value","2-GameTitleComparatorLevenshtein-record2Value","2-GameTitleComparatorLevenshtein-record1PreprocessedValue","2-GameTitleComparatorLevenshtein-record2PreprocessedValue","2-GameTitleComparatorLevenshtein-similarity","2-GameTitleComparatorLevenshtein-postproccesedSimilarity","3-GamePlatformComparatorEqual-record1Value","3-GamePlatformComparatorEqual-record2Value","3-GamePlatformComparatorEqual-record1PreprocessedValue","3-GamePlatformComparatorEqual-record2PreprocessedValue","3-GamePlatformComparatorEqual-similarity","3-GamePlatformComparatorEqual-postproccesedSimilarity","4-GamePlatformComparatorJaccard-record1Value","4-GamePlatformComparatorJaccard-record2Value","4-GamePlatformComparatorJaccard-record1PreprocessedValue","4-GamePlatformComparatorJaccard-record2PreprocessedValue","4-GamePlatformComparatorJaccard-similarity","4-GamePlatformComparatorJaccard-postproccesedSimilarity","5-GamePlatformComparatorLevenshtein-record1Value","5-GamePlatformComparatorLevenshtein-record2Value","5-GamePlatformComparatorLevenshtein-record1PreprocessedValue","5-GamePlatformComparatorLevenshtein-record2PreprocessedValue","5-GamePlatformComparatorLevenshtein-similarity","5-GamePlatformComparatorLevenshtein-postproccesedSimilarity","6-GameReleaseDateComparator2Years-record1Value","6-GameReleaseDateComparator2Years-record2Value","6-GameReleaseDateComparator2Years-record1PreprocessedValue","6-GameReleaseDateComparator2Years-record2PreprocessedValue","6-GameReleaseDateComparator2Years-similarity","6-GameReleaseDateComparator2Years-postproccesedSimilarity","7-PublisherNameComparatorEqual-record1Value","7-PublisherNameComparatorEqual-record2Value","7-PublisherNameComparatorEqual-record1PreprocessedValue","7-PublisherNameComparatorEqual-record2PreprocessedValue","7-PublisherNameComparatorEqual-similarity","7-PublisherNameComparatorEqual-postproccesedSimilarity","8-PublisherNameComparatorJaccard-record1Value","8-PublisherNameComparatorJaccard-record2Value","8-PublisherNameComparatorJaccard-record1PreprocessedValue","8-PublisherNameComparatorJaccard-record2PreprocessedValue","8-PublisherNameComparatorJaccard-similarity","8-PublisherNameComparatorJaccard-postproccesedSimilarity","9-PublisherNameComparatorLevenshtein-record1Value","9-PublisherNameComparatorLevenshtein-record2Value","9-PublisherNameComparatorLevenshtein-record1PreprocessedValue","9-PublisherNameComparatorLevenshtein-record2PreprocessedValue","9-PublisherNameComparatorLevenshtein-similarity","9-PublisherNameComparatorLevenshtein-postproccesedSimilarity"
"WekaMatchingRule","jpntop_103","vga_games_json5050",,,"World Soccer Winning Eleven 7","Pro Evolution Soccer 2014","World Soccer Winning Eleven 7","Pro Evolution Soccer 2014","0.0","0.0","World Soccer Winning Eleven 7","Pro Evolution Soccer 2014","World Soccer Winning Eleven 7","Pro Evolution Soccer 2014","0.125","0.125","WarioWare: Touched!","NBA Jam","WarioWare: Touched!","NBA Jam","0.10526315789473684","0.10526315789473684","NDS","PS3","NDS","PS3","0.0","0.0","NDS","PS3","NDS","PS3","0.0","0.0","NDS","PS3","NDS","PS3","0.0","0.0","2004-02-12T00:00","2010-11-16T00:00","2004-02-12T00:00","2010-11-16T00:00","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0"
"WekaMatchingRule","jpntop_17","vga_games_json6087",,,"Mario Kart Wii","J-League Winning Eleven 2007: Club Championship","Mario Kart Wii","J-League Winning Eleven 2007: Club Championship","0.0","0.0","Mario Kart Wii","J-League Winning Eleven 2007: Club Championship","Mario Kart Wii","J-League Winning Eleven 2007: Club Championship","0.0","0.0","Mobile Suit Gundam: Federation Vs. Zeon DX","WWE SmackDown vs Raw 2008","Mobile Suit Gundam: Federation Vs. Zeon DX","WWE SmackDown vs Raw 2008","0.2142857142857143","0.2142857142857143","PS2","Wii","PS2","Wii","0.0","0.0","PS2","Wii","PS2","Wii","0.0","0.0","PS2","Wii","PS2","Wii","0.0","0.0","2001-06-12T00:00","2007-11-13T00:00","2001-06-12T00:00","2007-11-13T00:00","0.0","0.0","Bandai","THQ","Bandai","THQ","0.0","0.0","Nintendo","Konami","Nintendo","Konami","0.0","0.0","Nintendo","Konami","Nintendo","Konami","0.125","0.125"
"WekaMatchingRule","jpntop_175","vga_games_json6284",,,"Rhythm Heaven Fever","Lupin the 3rd: Treasure of the Sorcerer King","Rhythm Heaven Fever","Lupin the 3rd: Treasure of the Sorcerer King","0.0","0.0","Rhythm Heaven Fever","Lupin the 3rd: Treasure of the Sorcerer King","Rhythm Heaven Fever","Lupin the 3rd: Treasure of the Sorcerer King","0.0","0.0","Rhythm Heaven Fever","Lupin the 3rd: Treasure of the Sorcerer King","Rhythm Heaven Fever","Lupin the 3rd: Treasure of the Sorcerer King","0.2272727272727273","0.2272727272727273","WII","PS2","WII","PS2","0.0","0.0","WII","PS2","WII","PS2","0.0","0.0","WII","PS2","WII","PS2","0.0","0.0","2011-07-21T00:00","2004-02-11T00:00","2011-07-21T00:00","2004-02-11T00:00","0.0","0.0","Nintendo","Bandai","Nintendo","Bandai","0.0","0.0","Nintendo","Bandai","Nintendo","Bandai","0.0","0.0","Nintendo","Bandai","Nintendo","Bandai","0.125","0.125"
"WekaMatchingRule","jpntop_146","vga_games_json213",,,"Metal Gear Solid: Peace Walker","Karaoke Joysound Wii","Metal Gear Solid: Peace Walker","Karaoke Joysound Wii","0.0","0.0","Metal Gear Solid: Peace Walker","Karaoke Joysound Wii","Metal Gear Solid: Peace Walker","Karaoke Joysound Wii","0.6666666666666666","0.6666666666666666","Kirby's Return to Dream Land","Kirby's Dream Land","Kirby's Return to Dream Land","Kirby's Dream Land","0.6428571428571428","0.6428571428571428","PSP","Wii","PSP","Wii","0.0","0.0","PSP","Wii","PSP","Wii","0.0","0.0","PSP","Wii","PSP","Wii","0.0","0.0","2010-04-29T00:00","2008-12-18T00:00","2010-04-29T00:00","2008-12-18T00:00","0.0","0.0","Konami","Hudson Soft","Konami","Hudson Soft","0.0","0.0","Konami","Hudson Soft","Konami","Hudson Soft","0.0","0.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_234","vga_games_json10188",,,"Wii Fit","Space Invaders","Wii Fit","Space Invaders","0.0","0.0","Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen - Tokoton Kanji Nou","Zero Escape: Zero Time Dilemma","Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen - Tokoton Kanji Nou","Zero Escape: Zero Time Dilemma","0.0","0.0","Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen - Tokoton Kanji Nou","Zero Escape: Zero Time Dilemma","Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen - Tokoton Kanji Nou","Zero Escape: Zero Time Dilemma","0.13207547169811318","0.13207547169811318","NDS","3DS","NDS","3DS","0.0","0.0","NDS","3DS","NDS","3DS","0.0","0.0","NDS","3DS","NDS","3DS","0.6666666666666667","0.6666666666666667","2007-01-12T00:00","1978-01-01T00:00","2007-01-12T00:00","1978-01-01T00:00","0.0","0.0","Nintendo","Atari","Nintendo","Atari","0.0","0.0","Nintendo","Atari","Nintendo","Atari","0.0","0.0","Nintendo","Atari","Nintendo","Atari","0.125","0.125"
"WekaMatchingRule","jpntop_140","vga_games_json139",,,"Super Smash Bros. for Wii U","Donkey Kong Country Returns","Super Smash Bros. for Wii U","Donkey Kong Country Returns","0.0","0.0","Super Smash Bros. for Wii U","Donkey Kong Country Returns","Super Smash Bros. for Wii U","Donkey Kong Country Returns","0.0","0.0","Super Smash Bros. for Wii U","Donkey Kong Country Returns","Super Smash Bros. for Wii U","Donkey Kong Country Returns","0.11111111111111116","0.11111111111111116","WIU","Wii","WIU","Wii","0.0","0.0","WIU","Wii","WIU","Wii","0.0","0.0","WIU","Wii","WIU","Wii","0.6666666666666667","0.6666666666666667","2014-06-12T00:00","2010-11-21T00:00","2014-06-12T00:00","2010-11-21T00:00","0.0","0.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_181","vga_games_json1387",,,"Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Disney Princess","Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Disney Princess","0.0","0.0","Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Disney Princess","Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Disney Princess","0.0","0.0","Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Disney Princess","Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Disney Princess","0.13461538461538458","0.13461538461538458","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","2008-04-24T00:00","2003-04-04T00:00","2008-04-24T00:00","2003-04-04T00:00","0.0","0.0","Bandai Namco Games","THQ","Bandai Namco Games","THQ","0.0","0.0","Bandai Namco Games","THQ","Bandai Namco Games","THQ","0.0","0.0","Bandai Namco Games","THQ","Bandai Namco Games","THQ","0.0","0.0"
"WekaMatchingRule","jpntop_20","vga_games_json6420",,,"Pokemon Sun / Moon","Hot Shots Golf: World Invitational","Pokemon Sun / Moon","Hot Shots Golf: World Invitational","0.0","0.0","Pokemon Sun / Moon","Hot Shots Golf: World Invitational","Pokemon Sun / Moon","Hot Shots Golf: World Invitational","0.0","0.0","Pokemon Sun / Moon","Hot Shots Golf: World Invitational","Pokemon Sun / Moon","Hot Shots Golf: World Invitational","0.20588235294117652","0.20588235294117652","3DS","PS3","3DS","PS3","0.0","0.0","3DS","PS3","3DS","PS3","0.3333333333333333","0.3333333333333333","3DS","PS3","3DS","PS3","0.0","0.0","2016-11-18T00:00","2012-11-22T00:00","2016-11-18T00:00","2012-11-22T00:00","0.0","0.0","Pokemon Co.","Sony Computer Entertainment","Pokemon Co.","Sony Computer Entertainment","0.0","0.0","Pokemon Co.","Sony Computer Entertainment","Pokemon Co.","Sony Computer Entertainment","0.0","0.0","Pokemon Co.","Sony Computer Entertainment","Pokemon Co.","Sony Computer Entertainment","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","jpntop_39","vga_games_json16","0.941249125471744",,"Wii Fit Plus","Wii Fit Plus","Wii Fit Plus","Wii Fit Plus","1.0","1.0","Wii Fit Plus","Wii Fit Plus","Wii Fit Plus","Wii Fit Plus","1.0","1.0","Wii Fit Plus","Wii Fit Plus","Wii Fit Plus","Wii Fit Plus","1.0","1.0","WII","Wii","WII","Wii","0.0","0.0","WII","Wii","WII","Wii","1.0","1.0","WII","Wii","WII","Wii","1.0","1.0","2009-01-10T00:00","2009-10-04T00:00","2009-01-10T00:00","2009-10-04T00:00","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_195","vga_games_json2365",,,"Onimusha 3: Demon Siege","CrossworDS","Onimusha 3: Demon Siege","CrossworDS","0.0","0.0","Final Fantasy IV","Monster Trucks / Quad Desert Fury Double Value!","Final Fantasy IV","Monster Trucks / Quad Desert Fury Double Value!","0.0","0.0","Final Fantasy IV","Monster Trucks / Quad Desert Fury Double Value!","Final Fantasy IV","Monster Trucks / Quad Desert Fury Double Value!","0.14893617021276595","0.14893617021276595","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","2007-12-20T00:00","2005-04-25T00:00","2007-12-20T00:00","2005-04-25T00:00","0.0","0.0","Square Enix","Majesco","Square Enix","Majesco","0.0","0.0","Square Enix","Majesco","Square Enix","Majesco","0.0","0.0","Square Enix","Majesco","Square Enix","Majesco","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","jpntop_154","vga_games_json7169",,,"Crisis Core: Final Fantasy VII","Disney Stitch Jam","Crisis Core: Final Fantasy VII","Disney Stitch Jam","0.0","0.0","Crisis Core: Final Fantasy VII","Disney Stitch Jam","Crisis Core: Final Fantasy VII","Disney Stitch Jam","0.0","0.0","Crisis Core: Final Fantasy VII","Disney Stitch Jam","Crisis Core: Final Fantasy VII","Disney Stitch Jam","0.19999999999999996","0.19999999999999996","PSP","DS","PSP","DS","0.0","0.0","PSP","DS","PSP","DS","0.0","0.0","PSP","DS","PSP","DS","0.33333333333333337","0.33333333333333337","2007-09-13T00:00","2010-03-23T00:00","2007-09-13T00:00","2010-03-23T00:00","0.0","0.0","Square Enix","Disney Interactive Studios","Square Enix","Disney Interactive Studios","0.0","0.0","Square Enix","Disney Interactive Studios","Square Enix","Disney Interactive Studios","0.0","0.0","Square Enix","Disney Interactive Studios","Square Enix","Disney Interactive Studios","0.1923076923076923","0.1923076923076923"
"WekaMatchingRule","jpntop_17","vga_games_json2729",,,"Mario Kart Wii","Hitman: Contracts","Mario Kart Wii","Hitman: Contracts","0.0","0.0","Mario Kart Wii","Hitman: Contracts","Mario Kart Wii","Hitman: Contracts","0.0","0.0","Mario Kart Wii","Hitman: Contracts","Mario Kart Wii","Hitman: Contracts","0.17647058823529416","0.17647058823529416","WII","PS2","WII","PS2","0.0","0.0","WII","PS2","WII","PS2","0.0","0.0","WII","PS2","WII","PS2","0.0","0.0","2008-10-04T00:00","2004-04-20T00:00","2008-10-04T00:00","2004-04-20T00:00","0.0","0.0","Nintendo","Eidos Interactive","Nintendo","Eidos Interactive","0.0","0.0","Nintendo","Eidos Interactive","Nintendo","Eidos Interactive","0.0","0.0","Nintendo","Eidos Interactive","Nintendo","Eidos Interactive","0.23529411764705888","0.23529411764705888"
"WekaMatchingRule","jpntop_145","vga_games_json6644",,,"Mario Party 3","Slam Dunk: Yonkyo Taiketsu!!","Mario Party 3","Slam Dunk: Yonkyo Taiketsu!!","0.0","0.0","Mario Party 3","Slam Dunk: Yonkyo Taiketsu!!","Mario Party 3","Slam Dunk: Yonkyo Taiketsu!!","0.0","0.0","Mario Party 3","Slam Dunk: Yonkyo Taiketsu!!","Mario Party 3","Slam Dunk: Yonkyo Taiketsu!!","0.1785714285714286","0.1785714285714286","N64","SNES","N64","SNES","0.0","0.0","N64","SNES","N64","SNES","0.0","0.0","N64","SNES","N64","SNES","0.25","0.25","2000-07-12T00:00","1994-03-26T00:00","2000-07-12T00:00","1994-03-26T00:00","0.0","0.0","Nintendo","Bandai","Nintendo","Bandai","0.0","0.0","Nintendo","Bandai","Nintendo","Bandai","0.0","0.0","Nintendo","Bandai","Nintendo","Bandai","0.125","0.125"
"WekaMatchingRule","jpntop_173","vga_games_json2305",,,"Mobile Suit Gundam: Federation Vs. Zeon DX","Diablo III","Mobile Suit Gundam: Federation Vs. Zeon DX","Diablo III","0.0","0.0","Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Defender II","Meccha! Taiko no Tatsujin DS: The 7 Island Adventure","Defender II","0.0","0.0","Mobile Suit Gundam: Federation Vs. Zeon DX","Diablo III","Mobile Suit Gundam: Federation Vs. Zeon DX","Diablo III","0.09523809523809523","0.09523809523809523","PS2","XOne","PS2","XOne","0.0","0.0","PS2","XOne","PS2","XOne","0.0","0.0","PS2","XOne","PS2","XOne","0.0","0.0","2001-06-12T00:00","2014-08-19T00:00","2001-06-12T00:00","2014-08-19T00:00","0.0","0.0","Bandai","Blizzard Entertainment","Bandai","Blizzard Entertainment","0.0","0.0","Bandai","Blizzard Entertainment","Bandai","Blizzard Entertainment","0.0","0.0","Bandai","Blizzard Entertainment","Bandai","Blizzard Entertainment","0.2272727272727273","0.2272727272727273"
"WekaMatchingRule","jpntop_167","vga_games_json8301",,,"Rhythm Heaven Megamix","Armored Core: For Answer","Rhythm Heaven Megamix","Armored Core: For Answer","0.0","0.0","Rhythm Heaven Megamix","Armored Core: For Answer","Rhythm Heaven Megamix","Armored Core: For Answer","0.0","0.0","Rhythm Heaven Megamix","Armored Core: For Answer","Rhythm Heaven Megamix","Armored Core: For Answer","0.16666666666666663","0.16666666666666663","3DS","PS3","3DS","PS3","0.0","0.0","3DS","PS3","3DS","PS3","0.3333333333333333","0.3333333333333333","3DS","PS3","3DS","PS3","0.0","0.0","2015-11-06T00:00","2008-09-16T00:00","2015-11-06T00:00","2008-09-16T00:00","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0"
"WekaMatchingRule","jpntop_178","vga_games_json5062",,,"Dynasty Warriors 3","Harry Potter: Quidditch World Cup","Dynasty Warriors 3","Harry Potter: Quidditch World Cup","0.0","0.0","Dynasty Warriors 3","Harry Potter: Quidditch World Cup","Dynasty Warriors 3","Harry Potter: Quidditch World Cup","0.0","0.0","Dynasty Warriors 3","Harry Potter: Quidditch World Cup","Dynasty Warriors 3","Harry Potter: Quidditch World Cup","0.21212121212121215","0.21212121212121215","PS2","GC","PS2","GC","0.0","0.0","PS2","GC","PS2","GC","0.0","0.0","PS2","GC","PS2","GC","0.0","0.0","2001-09-20T00:00","2003-10-28T00:00","2001-09-20T00:00","2003-10-28T00:00","0.0","0.0","Koei","Electronic Arts","Koei","Electronic Arts","0.0","0.0","Koei","Electronic Arts","Koei","Electronic Arts","0.0","0.0","Koei","Electronic Arts","Koei","Electronic Arts","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","jpntop_110","vga_games_json10335",,,"Kingdom Hearts II","Dynasty Warriors 8: Xtreme Legends","Kingdom Hearts II","Dynasty Warriors 8: Xtreme Legends","0.0","0.0","Kingdom Hearts II","Dynasty Warriors 8: Xtreme Legends","Kingdom Hearts II","Dynasty Warriors 8: Xtreme Legends","0.0","0.0","Kingdom Hearts II","Dynasty Warriors 8: Xtreme Legends","Kingdom Hearts II","Dynasty Warriors 8: Xtreme Legends","0.1470588235294118","0.1470588235294118","PS2","PSV","PS2","PSV","0.0","0.0","PS2","PSV","PS2","PSV","0.0","0.0","PS2","PSV","PS2","PSV","0.6666666666666667","0.6666666666666667","2005-12-22T00:00","2014-03-25T00:00","2005-12-22T00:00","2014-03-25T00:00","0.0","0.0","Square Enix","Tecmo Koei","Square Enix","Tecmo Koei","0.0","0.0","Square Enix","Tecmo Koei","Square Enix","Tecmo Koei","0.0","0.0","Square Enix","Tecmo Koei","Square Enix","Tecmo Koei","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","jpntop_188","vga_games_json5205",,,"Mario Party 5","Blood Omen 2","Mario Party 5","Blood Omen 2","0.0","0.0","Mario Party 5","Blood Omen 2","Mario Party 5","Blood Omen 2","0.0","0.0","Mario Party 5","Blood Omen 2","Mario Party 5","Blood Omen 2","0.15384615384615385","0.15384615384615385","GCN","PS2","GCN","PS2","0.0","0.0","GCN","PS2","GCN","PS2","0.0","0.0","GCN","PS2","GCN","PS2","0.0","0.0","2003-11-28T00:00","2002-03-21T00:00","2003-11-28T00:00","2002-03-21T00:00","0.5","0.5","Nintendo","Eidos Interactive","Nintendo","Eidos Interactive","0.0","0.0","Nintendo","Eidos Interactive","Nintendo","Eidos Interactive","0.0","0.0","Nintendo","Eidos Interactive","Nintendo","Eidos Interactive","0.23529411764705888","0.23529411764705888"
"WekaMatchingRule","jpntop_192","vga_games_json836",,,"New Super Mario Bros. U","Mario + Rabbids: Kingdom Battle","New Super Mario Bros. U","Mario + Rabbids: Kingdom Battle","0.0","0.0","New Super Mario Bros. U","Mario + Rabbids: Kingdom Battle","New Super Mario Bros. U","Mario + Rabbids: Kingdom Battle","0.125","0.125","New Super Mario Bros. U","Mario + Rabbids: Kingdom Battle","New Super Mario Bros. U","Mario + Rabbids: Kingdom Battle","0.12903225806451613","0.12903225806451613","WIU","NS","WIU","NS","0.0","0.0","WIU","NS","WIU","NS","0.0","0.0","WIU","NS","WIU","NS","0.0","0.0","2012-08-12T00:00","2017-08-29T00:00","2012-08-12T00:00","2017-08-29T00:00","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0"
"WekaMatchingRule","jpntop_124","vga_games_json4294",,,"World Soccer Winning Eleven 6","F1 2012","World Soccer Winning Eleven 6","F1 2012","0.0","0.0","World Soccer Winning Eleven 6","F1 2012","World Soccer Winning Eleven 6","F1 2012","0.0","0.0","World Soccer Winning Eleven 6","F1 2012","World Soccer Winning Eleven 6","F1 2012","0.03448275862068961","0.03448275862068961","PS2","X360","PS2","X360","0.0","0.0","PS2","X360","PS2","X360","0.0","0.0","PS2","X360","PS2","X360","0.0","0.0","2002-04-25T00:00","2012-09-18T00:00","2002-04-25T00:00","2012-09-18T00:00","0.0","0.0","Konami","Codemasters","Konami","Codemasters","0.0","0.0","Konami","Codemasters","Konami","Codemasters","0.0","0.0","Konami","Codemasters","Konami","Codemasters","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","jpntop_164","vga_games_json9741",,,"Metal Gear Solid 2: Sons of Liberty","Daytona USA Championship Circuit Edition","Metal Gear Solid 2: Sons of Liberty","Daytona USA Championship Circuit Edition","0.0","0.0","Metal Gear Solid 2: Sons of Liberty","Daytona USA Championship Circuit Edition","Metal Gear Solid 2: Sons of Liberty","Daytona USA Championship Circuit Edition","0.0","0.0","Metal Gear Solid 2: Sons of Liberty","Daytona USA Championship Circuit Edition","Metal Gear Solid 2: Sons of Liberty","Daytona USA Championship Circuit Edition","0.17500000000000004","0.17500000000000004","PS2","SAT","PS2","SAT","0.0","0.0","PS2","SAT","PS2","SAT","0.0","0.0","PS2","SAT","PS2","SAT","0.0","0.0","2001-11-29T00:00","1996-11-25T00:00","2001-11-29T00:00","1996-11-25T00:00","0.0","0.0","Konami","Sega","Konami","Sega","0.0","0.0","Konami","Sega","Konami","Sega","0.0","0.0","Konami","Sega","Konami","Sega","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","jpntop_102","vga_games_json3377",,,"Luigi's Mansion: Dark Moon","Tetris Plus","Luigi's Mansion: Dark Moon","Tetris Plus","0.0","0.0","Luigi's Mansion: Dark Moon","Tetris Plus","Luigi's Mansion: Dark Moon","Tetris Plus","0.0","0.0","Luigi's Mansion: Dark Moon","Tetris Plus","Luigi's Mansion: Dark Moon","Tetris Plus","0.15384615384615385","0.15384615384615385","3DS","PS","3DS","PS","0.0","0.0","3DS","PS","3DS","PS","0.0","0.0","3DS","PS3","3DS","PS3","0.0","0.0","2013-03-20T00:00","2011-12-06T00:00","2013-03-20T00:00","2011-12-06T00:00","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0"
"WekaMatchingRule","jpntop_201","vga_games_json1788",,,"Taiko no Tatsujin Wii: Super Deluxe Edition","FIFA Soccer 11","Taiko no Tatsujin Wii: Super Deluxe Edition","FIFA Soccer 11","0.0","0.0","Taiko no Tatsujin Wii: Super Deluxe Edition","FIFA Soccer 11","Taiko no Tatsujin Wii: Super Deluxe Edition","FIFA Soccer 11","0.0","0.0","Taiko no Tatsujin Wii: Super Deluxe Edition","FIFA Soccer 11","Taiko no Tatsujin Wii: Super Deluxe Edition","FIFA Soccer 11","0.13953488372093026","0.13953488372093026","WII","PSP","WII","PSP","0.0","0.0","WII","PSP","WII","PSP","0.0","0.0","WII","PSP","WII","PSP","0.0","0.0","2012-11-29T00:00","2010-09-28T00:00","2012-11-29T00:00","2010-09-28T00:00","0.0","0.0","Bandai Namco Games","EA Sports","Bandai Namco Games","EA Sports","0.0","0.0","Bandai Namco Games","EA Sports","Bandai Namco Games","EA Sports","0.0","0.0","Bandai Namco Games","EA Sports","Bandai Namco Games","EA Sports","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","jpntop_133","vga_games_json2621",,,"Mario Kart DS","F1 2013","Mario Kart DS","F1 2013","0.0","0.0","The Legend of Zelda: Phantom Hourglass","ESPN College Hoops 2K5","The Legend of Zelda: Phantom Hourglass","ESPN College Hoops 2K5","0.0","0.0","The Legend of Zelda: Phantom Hourglass","ESPN College Hoops 2K5","The Legend of Zelda: Phantom Hourglass","ESPN College Hoops 2K5","0.21052631578947367","0.21052631578947367","NDS","PS2","NDS","PS2","0.0","0.0","NDS","PS2","NDS","PS2","0.0","0.0","NDS","PS2","NDS","PS2","0.0","0.0","2007-06-23T00:00","2004-11-17T00:00","2007-06-23T00:00","2004-11-17T00:00","0.0","0.0","Nintendo","Sega","Nintendo","Sega","0.0","0.0","Nintendo","Sega","Nintendo","Sega","0.0","0.0","Nintendo","Sega","Nintendo","Sega","0.125","0.125"
"WekaMatchingRule","jpntop_111","vga_games_json1710",,,"Professor Layton and the Curious Village","RollerCoaster Tycoon 2","Professor Layton and the Curious Village","RollerCoaster Tycoon 2","0.0","0.0","Professor Layton and the Curious Village","RollerCoaster Tycoon 2","Professor Layton and the Curious Village","RollerCoaster Tycoon 2","0.0","0.0","Professor Layton and the Curious Village","RollerCoaster Tycoon 2","Professor Layton and the Curious Village","RollerCoaster Tycoon 2","0.25","0.25","NDS","PC","NDS","PC","0.0","0.0","NDS","PC","NDS","PC","0.0","0.0","NDS","PC","NDS","PC","0.0","0.0","2007-02-15T00:00","2002-10-15T00:00","2007-02-15T00:00","2002-10-15T00:00","0.0","0.0","Level 5","Atari","Level 5","Atari","0.0","0.0","Level 5","Atari","Level 5","Atari","0.0","0.0","Level 5","Atari","Level 5","Atari","0.0","0.0"
